Time, Volt(pu),Ang(Deg),Status
153.0,0.9999999999999998,-19.679395257305003,High Load
103.0,0.9999999999999999,-21.16826500903364,High Load
77.0,1.0,1.0137990238151706,Generator down
180.0,0.9999999999999998,24.244198357888905,Low Load
150.0,1.0,-19.38774209155954,High Load
41.0,0.9999999999999999,24.857573213623784,Low Load
178.0,1.0,18.948652162331513,Line Down
182.0,1.0,-18.601166379386424,High Load
151.0,0.9999999999999999,1.5897630364579156,Generator down
82.0,1.0,-18.979579713439673,High Load
162.0,1.0,2.4733470558273183,Generator down
165.0,1.0,25.131251900489268,Low Load
23.0,1.0,2.5604690758754427,Generator down
26.0,0.9999999999999998,-19.880880335380454,High Load
113.0,1.0,24.05759949253614,Low Load
34.0,1.0,-19.133749425231766,High Load
108.0,1.0,17.504524746435504,Line Down
117.0,0.9999999999999998,2.481747901595036,Generator down
106.0,1.0,19.66768770468754,Line Down
152.0,0.9999999999999999,25.100990543368127,Low Load
147.0,1.0,18.863342132205343,Line Down
109.0,1.0,18.994207315839553,Line Down
75.0,1.0,1.4883785905495892,Generator down
25.0,0.9999999999999999,18.291233207721945,Line Down
76.0,0.9999999999999999,1.2807620422922972,Generator down
22.0,0.9999999999999999,-20.53855777532065,High Load
156.0,0.9999999999999999,1.7604072485813145,Generator down
85.0,0.9999999999999998,-20.980545630030498,High Load
184.0,0.9999999999999999,-19.66952528579568,High Load
132.0,0.9999999999999998,18.437768410984113,Line Down
57.0,1.0,24.17272391695454,Low Load
14.0,1.0,24.86631461282006,Low Load
138.0,1.0,18.1836891393982,Line Down
194.0,1.0,2.183556262233754,Generator down
142.0,0.9999999999999999,24.792941855428822,Low Load
126.0,0.9999999999999999,19.32497871583341,Line Down
163.0,0.9999999999999997,24.35218555796986,Low Load
196.0,0.9999999999999999,1.6949084784651534,Generator down
91.0,0.9999999999999997,0.9169948709673289,Generator down
116.0,0.9999999999999999,-20.78126520655728,High Load
128.0,0.9999999999999998,17.313074313642932,Line Down
63.0,1.0,19.529685477084392,Line Down
84.0,1.0,17.67833404437886,Line Down
55.0,0.9999999999999999,1.5743985894433061,Generator down
168.0,0.9999999999999999,24.40406310732427,Low Load
167.0,1.0,24.787412887414618,Low Load
114.0,0.9999999999999999,-24.619955011575644,High Load
40.0,0.9999999999999999,1.8516258475586682,Generator down
173.0,0.9999999999999998,19.73946086429229,Line Down
100.0,1.0,18.457284327582528,Line Down
62.0,1.0,18.293460658447856,Line Down
33.0,1.0,17.645192761413895,Line Down
61.0,1.0,19.611375888254983,Line Down
121.0,1.0,18.266809827581884,Line Down
140.0,1.0,1.8900683710242985,Generator down
12.0,0.9999999999999999,19.426092476848037,Line Down
197.0,0.9999999999999999,2.0921009823999386,Generator down
177.0,0.9999999999999999,-19.288773771818647,High Load
18.0,0.9999999999999998,-22.201009719806816,High Load
102.0,1.0,-18.911014045524478,High Load
154.0,0.9999999999999999,-20.34458009362364,High Load
11.0,1.0,24.31832268885286,Low Load
104.0,1.0,25.086787657436233,Low Load
86.0,1.0,25.059513376463208,Low Load
198.0,1.0,1.2491437474572287,Generator down
38.0,0.9999999999999999,18.28662928954642,Line Down
56.0,0.9999999999999999,0.7527535694856841,Generator down
20.0,0.9999999999999999,1.5650681970583755,Generator down
4.0,0.9999999999999998,1.6766231288242062,Generator down
186.0,1.0,-19.77166288988668,High Load
29.0,0.9999999999999999,-21.29958440885504,High Load
