Time, Volt(pu),Ang(Deg),Status
47.0,0.9923394509226967,4.179196511326751,Low Load
65.0,0.989954859461326,-5.0417309171722335,Generator down
73.0,0.8935596216674565,-15.451415250157352,High Load
119.0,0.9896547876392368,4.030524438150434,Low Load
159.0,0.9882309179375415,4.457557845238925,Low Load
136.0,0.9921597071817421,4.217946946260175,Low Load
90.0,0.9893644114169879,-5.492394951846005,Generator down
170.0,0.9927817838960021,4.039320210661512,Low Load
53.0,0.989789820466143,-5.164720325093793,Generator down
195.0,0.989720434352049,4.429671856110997,Low Load
153.0,0.8983437701368038,-14.815601104038906,High Load
103.0,0.8962900078981173,-15.6076838038831,High Load
77.0,0.9885985814594875,-5.713771362572108,Generator down
180.0,0.9927468179548619,4.111885495018828,Low Load
150.0,0.904010534953117,-14.720563593787995,High Load
41.0,0.9927599569970433,4.308599288903885,Low Load
178.0,0.9720340833001107,-2.5781203273830373,Line Down
182.0,0.902677944706616,-14.536087214282505,High Load
151.0,0.9890124344578728,-5.480017656184135,Generator down
82.0,0.9073902621825957,-14.656061329053545,High Load
162.0,0.9898654654856083,-5.074398800078905,Generator down
165.0,0.9917810399073496,4.423030745033841,Low Load
23.0,0.9902503030958901,-4.9666334370181024,Generator down
26.0,0.8955276272478467,-14.759872671200664,High Load
113.0,0.9906246746909902,3.9535967923717092,Low Load
34.0,0.8951754324026893,-14.69618229432869,High Load
108.0,0.9735177276698466,-2.863958640643363,Line Down
117.0,0.9903016038737987,-4.968079031459352,Generator down
106.0,0.9708977693735732,-2.5068623445704357,Line Down
152.0,0.9873447492137947,4.465047567467371,Low Load
147.0,0.9727372263865972,-2.5120750384348542,Line Down
109.0,0.9726454284454831,-2.4552286666939565,Line Down
75.0,0.9897559384905613,-5.374204844131867,Generator down
25.0,0.9736302945417505,-2.5296008859562074,Line Down
76.0,0.9888848788130726,-5.5844493322880195,Generator down
22.0,0.8970650152463021,-14.839710398617466,High Load
156.0,0.9897640257656604,-5.30069947258095,Generator down
85.0,0.8933463418921355,-15.634359000473422,High Load
184.0,0.9063233680743691,-14.893433652936613,High Load
132.0,0.9719764558880499,-2.771723042873219,Line Down
57.0,0.9896219130058657,3.9415450093342566,Low Load
14.0,0.9913101129931133,4.370470017544004,Low Load
138.0,0.9738500782024788,-2.5343050541136978,Line Down
194.0,0.9897422953328247,-5.182751812244551,Generator down
142.0,0.9890732498507894,4.263106524276594,Low Load
126.0,0.9716779436368383,-2.5286089323848806,Line Down
163.0,0.9924170185864752,4.032079635313411,Low Load
196.0,0.9896216205383858,-5.325159421557607,Generator down
91.0,0.988870059408863,-5.682403469511848,Generator down
116.0,0.8965156207129455,-15.224503997799642,High Load
128.0,0.9726566545239802,-3.0756089044595707,Line Down
63.0,0.9719113661907673,-2.390632347319492,Line Down
84.0,0.9724803061882435,-2.955652700028425,Line Down
55.0,0.9890407845705093,-5.475309147896594,Generator down
168.0,0.9881024102203807,4.155882860434254,Low Load
167.0,0.9884457403256504,4.199263548190025,Low Load
114.0,0.8793569039463665,-16.69702346110479,High Load
40.0,0.9902950344131757,-5.142582112068242,Generator down
173.0,0.9709665631269386,-2.476695320713817,Line Down
100.0,0.9719202533877114,-2.7889584761287187,Line Down
62.0,0.9731780585801532,-2.6228214385525654,Line Down
33.0,0.9717688302093668,-3.1195875086531775,Line Down
61.0,0.9711326258380315,-2.5074425574686265,Line Down
121.0,0.9737285960685692,-2.5179548643201377,Line Down
140.0,0.990357375988038,-5.124930814631069,Generator down
12.0,0.9715709622001205,-2.4910379647695327,Line Down
197.0,0.9896718282696714,-5.217460291625234,Generator down
177.0,0.8983609354710244,-14.695487783473014,High Load
18.0,0.8954144979561864,-15.644918221047401,High Load
102.0,0.9090034397751822,-14.655708198679148,High Load
154.0,0.9035879541858389,-15.057147160848652,High Load
11.0,0.992883492488994,4.116913782379908,Low Load
104.0,0.9885681880729537,4.463638288509678,Low Load
86.0,0.9884952846520021,4.341895634610692,Low Load
198.0,0.9893974249392236,-5.475137128962618,Generator down
38.0,0.9722541160001245,-2.797859655954133,Line Down
56.0,0.9887443130549406,-5.755787876152476,Generator down
20.0,0.9896226271349466,-5.380265001546313,Generator down
4.0,0.989856018508783,-5.289041684663398,Generator down
186.0,0.8942622208543055,-14.659880783628886,High Load
29.0,0.8933733211870963,-15.420004224387172,High Load
