Time, Volt(pu),Ang(Deg),Status
81.0,1.0158609015267106,16.304075474357443,Low Load
87.0,1.0056891285865812,17.591390484716264,Low Load
24.0,0.9991807275687627,-9.983769040423857,Generator down
172.0,0.9527864796519584,-30.297255446179904,High Load
183.0,0.9501199979768779,-29.43174282722121,High Load
181.0,0.9520878656226305,-26.873112488357354,High Load
148.0,1.0056214210919237,17.236279448273546,Low Load
17.0,0.9994995237813465,-9.449703541011447,Generator down
32.0,1.0162170306578588,16.57014716749189,Low Load
146.0,0.9999075803816835,-8.924399954822729,Generator down
171.0,1.0057477442251523,16.35344402877634,Low Load
50.0,0.9452201360617334,-30.193566608135765,High Load
59.0,1.0056937578225915,17.662622354371948,Low Load
47.0,1.014691925227235,16.434721668200947,Low Load
65.0,0.9998645638607524,-8.651795541042736,Generator down
